state,fips,zip_code,plan_id,plan_name,plan_description,product_type_code,age,gender,tobacco_ind,rate
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Male,yes,207
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Male,yes,305
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Male,yes,321
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Male,yes,313
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Male,yes,26
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Male,yes,53
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Male,yes,201
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Male,yes,465
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Male,yes,477
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Male,yes,93
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Male,yes,463
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Male,yes,329
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Male,yes,59
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Male,yes,168
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Male,yes,198
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Male,yes,95
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Male,yes,233
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Male,yes,195
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Male,yes,101
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Male,yes,381
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Male,yes,203
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Male,yes,419
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Male,yes,301
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Male,yes,42
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Male,yes,301
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Male,yes,211
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Male,yes,187
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Male,yes,40
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Male,yes,267
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Male,yes,210
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Male,yes,89
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Male,yes,151
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Male,yes,54
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Male,yes,409
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Male,yes,337
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Male,yes,68
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,46,Male,yes,413
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,47,Male,yes,234
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,48,Male,yes,373
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,49,Male,yes,267
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,50,Male,yes,39
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,51,Male,yes,111
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,52,Male,yes,313
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,53,Male,yes,236
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,54,Male,yes,155
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,55,Male,yes,223
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,56,Male,yes,196
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,57,Male,yes,59
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,58,Male,yes,408
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,59,Male,yes,196
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,60,Male,yes,184
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,61,Male,yes,168
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,62,Male,yes,361
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,63,Male,yes,65
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,64,Male,yes,238
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,65,Male,yes,259
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,66,Male,yes,69
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,67,Male,yes,316
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,68,Male,yes,492
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,69,Male,yes,469
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,70,Male,yes,43
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,71,Male,yes,162
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,72,Male,yes,473
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,73,Male,yes,231
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,74,Male,yes,436
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,75,Male,yes,313
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,76,Male,yes,335
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,77,Male,yes,243
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,78,Male,yes,183
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,79,Male,yes,32
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,80,Male,yes,364
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,81,Male,yes,419
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,82,Male,yes,312
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,83,Male,yes,344
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,84,Male,yes,327
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,85,Male,yes,259
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,86,Male,yes,195
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,87,Male,yes,337
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,88,Male,yes,237
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,89,Male,yes,124
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,90,Male,yes,469
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,91,Male,yes,49
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,92,Male,yes,467
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,93,Male,yes,124
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,94,Male,yes,408
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,95,Male,yes,401
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,96,Male,yes,318
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,97,Male,yes,485
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,98,Male,yes,75
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,99,Male,yes,44
FL,12003,33008,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,100,Male,yes,495
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,1,Male,no,421
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,2,Male,no,146
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,3,Male,no,468
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,4,Male,no,194
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,5,Male,no,366
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,6,Male,no,484
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,7,Male,no,25
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,8,Male,no,381
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,9,Male,no,337
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Male,no,258
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Male,no,409
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Male,no,314
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Male,no,231
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Male,no,90
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Male,no,149
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Male,no,65
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Male,no,308
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Male,no,492
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Male,no,101
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Male,no,231
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Male,no,426
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Male,no,318
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Male,no,472
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Male,no,249
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Male,no,168
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Male,no,257
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Male,no,427
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Male,no,206
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Male,no,151
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Male,no,317
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Male,no,115
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Male,no,500
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Male,no,118
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Male,no,344
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Male,no,313
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Male,no,332
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Male,no,137
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Male,no,136
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Male,no,462
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Male,no,86
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Male,no,468
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Male,no,198
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Male,no,65
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Male,no,133
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Male,no,408
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,46,Male,no,408
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,47,Male,no,130
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,48,Male,no,464
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,49,Male,no,265
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,50,Male,no,176
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,51,Male,no,431
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,52,Male,no,479
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,53,Male,no,188
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,54,Male,no,215
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,55,Male,no,109
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,56,Male,no,389
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,57,Male,no,356
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,58,Male,no,497
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,59,Male,no,494
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,60,Male,no,383
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,61,Male,no,50
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,62,Male,no,58
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,63,Male,no,435
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,64,Male,no,239
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,65,Male,no,213
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,66,Male,no,339
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,67,Male,no,464
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,68,Male,no,40
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,69,Male,no,439
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,70,Male,no,163
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,71,Male,no,419
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,72,Male,no,275
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,73,Male,no,234
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,74,Male,no,95
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,75,Male,no,238
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,76,Male,no,444
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,77,Male,no,414
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,78,Male,no,413
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,79,Male,no,269
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,80,Male,no,133
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,81,Male,no,50
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,82,Male,no,385
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,83,Male,no,212
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,84,Male,no,58
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,85,Male,no,279
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,86,Male,no,123
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,87,Male,no,433
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,88,Male,no,373
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,89,Male,no,128
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,90,Male,no,144
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,91,Male,no,98
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,92,Male,no,470
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,93,Male,no,348
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,94,Male,no,132
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,95,Male,no,390
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,96,Male,no,89
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,97,Male,no,461
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,98,Male,no,435
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,99,Male,no,79
FL,12003,33024,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,100,Male,no,292
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,1,Male,no,63
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,2,Male,no,166
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,3,Male,no,247
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,4,Male,no,398
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,5,Male,no,75
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,6,Male,no,335
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,7,Male,no,487
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,8,Male,no,421
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,9,Male,no,380
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,10,Male,no,149
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,11,Male,no,484
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,12,Male,no,267
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,13,Male,no,126
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,14,Male,no,147
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,15,Male,no,372
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,16,Male,no,109
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,17,Male,no,325
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,18,Male,no,265
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,19,Male,no,235
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,20,Male,no,65
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,21,Male,no,148
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,22,Male,no,218
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,23,Male,no,469
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,24,Male,no,109
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,25,Male,no,291
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,26,Male,no,130
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,27,Male,no,475
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,28,Male,no,367
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,29,Male,no,465
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,30,Male,no,259
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,31,Male,no,83
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,32,Male,no,245
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,33,Male,no,223
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,34,Male,no,338
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,35,Male,no,133
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,36,Male,no,251
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,37,Male,no,389
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,38,Male,no,379
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,39,Male,no,286
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,40,Male,no,279
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,41,Male,no,145
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,42,Male,no,259
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,43,Male,no,244
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,44,Male,no,185
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,45,Male,no,393
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,46,Male,no,324
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,47,Male,no,25
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,48,Male,no,263
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,49,Male,no,216
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,50,Male,no,298
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,51,Male,no,295
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,52,Male,no,161
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,53,Male,no,84
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,54,Male,no,184
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,55,Male,no,336
FL,12003,33313,52323FL0406336,Zeus Sunshine Plan,Zeus Sunshine Plan,HMO,56,Male,no,329
